MapDate,FIPS,County,State,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20140722,6001,Alameda County,CA,0,100,100,100,100,100,7/22/2014,7/28/2014,1
20140715,6001,Alameda County,CA,0,100,100,100,100,100,7/15/2014,7/21/2014,1
20140708,6001,Alameda County,CA,0,100,100,100,100,100,7/8/2014,7/14/2014,1
20140701,6001,Alameda County,CA,0,100,100,100,100,100,7/1/2014,7/7/2014,1
20140624,6001,Alameda County,CA,0,100,100,100,100,100,6/24/2014,6/30/2014,1
20140617,6001,Alameda County,CA,0,100,100,100,100,100,6/17/2014,6/23/2014,1
20140610,6001,Alameda County,CA,0,100,100,100,100,96.09,6/10/2014,6/16/2014,1
20140603,6001,Alameda County,CA,0,100,100,100,100,96.09,6/3/2014,6/9/2014,1
20140527,6001,Alameda County,CA,0,100,100,100,100,96.09,5/27/2014,6/2/2014,1
20140520,6001,Alameda County,CA,0,100,100,100,100,96.09,5/20/2014,5/26/2014,1
20140513,6001,Alameda County,CA,0,100,100,100,100,96.09,5/13/2014,5/19/2014,1
20140506,6001,Alameda County,CA,0,100,100,100,100,96.09,5/6/2014,5/12/2014,1
20140429,6001,Alameda County,CA,0,100,100,100,100,96.09,4/29/2014,5/5/2014,1
20140422,6001,Alameda County,CA,0,100,100,100,100,96.09,4/22/2014,4/28/2014,1
20140415,6001,Alameda County,CA,0,100,100,100,100,57.65,4/15/2014,4/21/2014,1
20140408,6001,Alameda County,CA,0,100,100,100,100,57.65,4/8/2014,4/14/2014,1
20140401,6001,Alameda County,CA,0,100,100,100,100,57.65,4/1/2014,4/7/2014,1
20140325,6001,Alameda County,CA,0,100,100,100,100,57.65,3/25/2014,3/31/2014,1
20140318,6001,Alameda County,CA,0,100,100,100,100,57.65,3/18/2014,3/24/2014,1
20140311,6001,Alameda County,CA,0,100,100,100,100,57.65,3/11/2014,3/17/2014,1
20140304,6001,Alameda County,CA,0,100,100,100,100,57.65,3/4/2014,3/10/2014,1
20140225,6001,Alameda County,CA,0,100,100,100,100,57.65,2/25/2014,3/3/2014,1
20140218,6001,Alameda County,CA,0,100,100,100,100,0,2/18/2014,2/24/2014,1
20140211,6001,Alameda County,CA,0,100,100,100,100,0,2/11/2014,2/17/2014,1
20140204,6001,Alameda County,CA,0,100,100,100,100,0,2/4/2014,2/10/2014,1
20140128,6001,Alameda County,CA,0,100,100,100,100,0,1/28/2014,2/3/2014,1
20140121,6001,Alameda County,CA,0,100,100,100,100,0,1/21/2014,1/27/2014,1
20140114,6001,Alameda County,CA,0,100,100,100,100,0,1/14/2014,1/20/2014,1
20140107,6001,Alameda County,CA,0,100,100,100,6.91,0,1/7/2014,1/13/2014,1
20131231,6001,Alameda County,CA,0,100,100,100,6.91,0,12/31/2013,1/6/2014,1
20131224,6001,Alameda County,CA,0,100,100,100,6.91,0,12/24/2013,12/30/2013,1
20131217,6001,Alameda County,CA,0,100,100,100,6.91,0,12/17/2013,12/23/2013,1
20131210,6001,Alameda County,CA,0,100,100,100,6.91,0,12/10/2013,12/16/2013,1
20131203,6001,Alameda County,CA,0,100,100,100,6.91,0,12/3/2013,12/9/2013,1
20131126,6001,Alameda County,CA,0,100,100,100,6.91,0,11/26/2013,12/2/2013,1
20131119,6001,Alameda County,CA,0,100,100,100,6.91,0,11/19/2013,11/25/2013,1
20131112,6001,Alameda County,CA,0,100,100,100,0,0,11/12/2013,11/18/2013,1
20131105,6001,Alameda County,CA,0,100,100,100,0,0,11/5/2013,11/11/2013,1
20131029,6001,Alameda County,CA,0,100,100,100,0,0,10/29/2013,11/4/2013,1
20131022,6001,Alameda County,CA,0,100,100,100,0,0,10/22/2013,10/28/2013,1
20131015,6001,Alameda County,CA,0,100,100,100,0,0,10/15/2013,10/21/2013,1
20131008,6001,Alameda County,CA,0,100,100,100,0,0,10/8/2013,10/14/2013,1
20131001,6001,Alameda County,CA,0,100,100,100,0,0,10/1/2013,10/7/2013,1
20130924,6001,Alameda County,CA,0,100,100,100,0,0,9/24/2013,9/30/2013,1
20130917,6001,Alameda County,CA,0,100,100,100,0,0,9/17/2013,9/23/2013,1
20130910,6001,Alameda County,CA,0,100,100,100,0,0,9/10/2013,9/16/2013,1
20130903,6001,Alameda County,CA,0,100,100,100,0,0,9/3/2013,9/9/2013,1
20130827,6001,Alameda County,CA,0,100,100,100,0,0,8/27/2013,9/2/2013,1
20130820,6001,Alameda County,CA,0,100,100,100,0,0,8/20/2013,8/26/2013,1
20130813,6001,Alameda County,CA,0,100,100,100,0,0,8/13/2013,8/19/2013,1
20130806,6001,Alameda County,CA,0,100,100,100,0,0,8/6/2013,8/12/2013,1
20130730,6001,Alameda County,CA,0,100,100,100,0,0,7/30/2013,8/5/2013,1
20130723,6001,Alameda County,CA,0,100,100,100,0,0,7/23/2013,7/29/2013,1
20130716,6001,Alameda County,CA,0,100,100,100,0,0,7/16/2013,7/22/2013,1
20130709,6001,Alameda County,CA,0,100,100,100,0,0,7/9/2013,7/15/2013,1
20130702,6001,Alameda County,CA,0,100,100,100,0,0,7/2/2013,7/8/2013,1
20130625,6001,Alameda County,CA,0,100,100,100,0,0,6/25/2013,7/1/2013,1
20130618,6001,Alameda County,CA,0,100,100,0,0,0,6/18/2013,6/24/2013,1
20130611,6001,Alameda County,CA,0,100,100,0,0,0,6/11/2013,6/17/2013,1
20130604,6001,Alameda County,CA,0,100,100,0,0,0,6/4/2013,6/10/2013,1
20130528,6001,Alameda County,CA,0,100,100,0,0,0,5/28/2013,6/3/2013,1
20130521,6001,Alameda County,CA,0,100,100,0,0,0,5/21/2013,5/27/2013,1
20130514,6001,Alameda County,CA,0,100,100,0,0,0,5/14/2013,5/20/2013,1
20130507,6001,Alameda County,CA,0,100,100,0,0,0,5/7/2013,5/13/2013,1
20130430,6001,Alameda County,CA,0,100,0,0,0,0,4/30/2013,5/6/2013,1
20130423,6001,Alameda County,CA,0,100,0,0,0,0,4/23/2013,4/29/2013,1
20130416,6001,Alameda County,CA,0,100,0,0,0,0,4/16/2013,4/22/2013,1
20130409,6001,Alameda County,CA,0,100,0,0,0,0,4/9/2013,4/15/2013,1
20130402,6001,Alameda County,CA,0,100,0,0,0,0,4/2/2013,4/8/2013,1
20130326,6001,Alameda County,CA,0,100,0,0,0,0,3/26/2013,4/1/2013,1
20130319,6001,Alameda County,CA,0,100,0,0,0,0,3/19/2013,3/25/2013,1
20130312,6001,Alameda County,CA,0,100,0,0,0,0,3/12/2013,3/18/2013,1
20130305,6001,Alameda County,CA,0,100,0,0,0,0,3/5/2013,3/11/2013,1
20130226,6001,Alameda County,CA,0,100,0,0,0,0,2/26/2013,3/4/2013,1
20130219,6001,Alameda County,CA,10.9,89.1,0,0,0,0,2/19/2013,2/25/2013,1
20130212,6001,Alameda County,CA,100,0,0,0,0,0,2/12/2013,2/18/2013,1
20130205,6001,Alameda County,CA,100,0,0,0,0,0,2/5/2013,2/11/2013,1
20130129,6001,Alameda County,CA,100,0,0,0,0,0,1/29/2013,2/4/2013,1
20130122,6001,Alameda County,CA,100,0,0,0,0,0,1/22/2013,1/28/2013,1
20130115,6001,Alameda County,CA,100,0,0,0,0,0,1/15/2013,1/21/2013,1
20130108,6001,Alameda County,CA,84.35,15.65,0,0,0,0,1/8/2013,1/14/2013,1
20130101,6001,Alameda County,CA,84.42,15.58,0,0,0,0,1/1/2013,1/7/2013,1
20200602,6003,Alpine County,CA,0,100,100,0,0,0,6/2/2020,6/8/2020,1
20200526,6003,Alpine County,CA,0,100,100,0,0,0,5/26/2020,6/1/2020,1
20200519,6003,Alpine County,CA,0,100,100,0,0,0,5/19/2020,5/25/2020,1
20200512,6003,Alpine County,CA,0,100,100,0,0,0,5/12/2020,5/18/2020,1
20200505,6003,Alpine County,CA,0,100,54.78,0,0,0,5/5/2020,5/11/2020,1
20200428,6003,Alpine County,CA,0,100,54.78,0,0,0,4/28/2020,5/4/2020,1
20200421,6003,Alpine County,CA,0,100,54.78,0,0,0,4/21/2020,4/27/2020,1
20200414,6003,Alpine County,CA,0,100,54.78,0,0,0,4/14/2020,4/20/2020,1
20200407,6003,Alpine County,CA,0,100,54.78,0,0,0,4/7/2020,4/13/2020,1
20200331,6003,Alpine County,CA,0,100,54.78,0,0,0,3/31/2020,4/6/2020,1
20200324,6003,Alpine County,CA,0,100,33.68,0,0,0,3/24/2020,3/30/2020,1
20200317,6003,Alpine County,CA,0,100,100,0,0,0,3/17/2020,3/23/2020,1
20200310,6003,Alpine County,CA,0,100,100,0,0,0,3/10/2020,3/16/2020,1
20200303,6003,Alpine County,CA,0,100,100,0,0,0,3/3/2020,3/9/2020,1
20200225,6003,Alpine County,CA,0,100,100,0,0,0,2/25/2020,3/2/2020,1
20200218,6003,Alpine County,CA,0,100,0,0,0,0,2/18/2020,2/24/2020,1
20200211,6003,Alpine County,CA,0,100,0,0,0,0,2/11/2020,2/17/2020,1
20200204,6003,Alpine County,CA,0,100,0,0,0,0,2/4/2020,2/10/2020,1
20200128,6003,Alpine County,CA,0,100,0,0,0,0,1/28/2020,2/3/2020,1
20200121,6003,Alpine County,CA,100,0,0,0,0,0,1/21/2020,1/27/2020,1
20200114,6003,Alpine County,CA,100,0,0,0,0,0,1/14/2020,1/20/2020,1
20200107,6003,Alpine County,CA,100,0,0,0,0,0,1/7/2020,1/13/2020,1
20191231,6003,Alpine County,CA,100,0,0,0,0,0,12/31/2019,1/6/2020,1
20191224,6003,Alpine County,CA,100,0,0,0,0,0,12/24/2019,12/30/2019,1
20191217,6003,Alpine County,CA,100,0,0,0,0,0,12/17/2019,12/23/2019,1
20191210,6003,Alpine County,CA,100,0,0,0,0,0,12/10/2019,12/16/2019,1
20191203,6003,Alpine County,CA,0,100,0,0,0,0,12/3/2019,12/9/2019,1
20191126,6003,Alpine County,CA,0,100,0,0,0,0,11/26/2019,12/2/2019,1
20191119,6003,Alpine County,CA,0,100,0,0,0,0,11/19/2019,11/25/2019,1
20191112,6003,Alpine County,CA,0,100,0,0,0,0,11/12/2019,11/18/2019,1
20191105,6003,Alpine County,CA,0,100,0,0,0,0,11/5/2019,11/11/2019,1
20191029,6003,Alpine County,CA,0,100,0,0,0,0,10/29/2019,11/4/2019,1
20191022,6003,Alpine County,CA,0,100,0,0,0,0,10/22/2019,10/28/2019,1
20191015,6003,Alpine County,CA,90.65,9.35,0,0,0,0,10/15/2019,10/21/2019,1
20191008,6003,Alpine County,CA,100,0,0,0,0,0,10/8/2019,10/14/2019,1
20191001,6003,Alpine County,CA,100,0,0,0,0,0,10/1/2019,10/7/2019,1
20190924,6003,Alpine County,CA,100,0,0,0,0,0,9/24/2019,9/30/2019,1
20190917,6003,Alpine County,CA,100,0,0,0,0,0,9/17/2019,9/23/2019,1
20190910,6003,Alpine County,CA,100,0,0,0,0,0,9/10/2019,9/16/2019,1
20190903,6003,Alpine County,CA,100,0,0,0,0,0,9/3/2019,9/9/2019,1
20190827,6003,Alpine County,CA,100,0,0,0,0,0,8/27/2019,9/2/2019,1
20190820,6003,Alpine County,CA,100,0,0,0,0,0,8/20/2019,8/26/2019,1
20190813,6003,Alpine County,CA,100,0,0,0,0,0,8/13/2019,8/19/2019,1
20190806,6003,Alpine County,CA,100,0,0,0,0,0,8/6/2019,8/12/2019,1
20190730,6003,Alpine County,CA,100,0,0,0,0,0,7/30/2019,8/5/2019,1
20190723,6003,Alpine County,CA,100,0,0,0,0,0,7/23/2019,7/29/2019,1
20190716,6003,Alpine County,CA,100,0,0,0,0,0,7/16/2019,7/22/2019,1
20190709,6003,Alpine County,CA,100,0,0,0,0,0,7/9/2019,7/15/2019,1
20190702,6003,Alpine County,CA,100,0,0,0,0,0,7/2/2019,7/8/2019,1
20190625,6003,Alpine County,CA,100,0,0,0,0,0,6/25/2019,7/1/2019,1
20190618,6003,Alpine County,CA,100,0,0,0,0,0,6/18/2019,6/24/2019,1
20190611,6003,Alpine County,CA,100,0,0,0,0,0,6/11/2019,6/17/2019,1
20190604,6003,Alpine County,CA,100,0,0,0,0,0,6/4/2019,6/10/2019,1
20190528,6003,Alpine County,CA,100,0,0,0,0,0,5/28/2019,6/3/2019,1
20190521,6003,Alpine County,CA,100,0,0,0,0,0,5/21/2019,5/27/2019,1
20190514,6003,Alpine County,CA,100,0,0,0,0,0,5/14/2019,5/20/2019,1
20190507,6003,Alpine County,CA,100,0,0,0,0,0,5/7/2019,5/13/2019,1
20190430,6003,Alpine County,CA,100,0,0,0,0,0,4/30/2019,5/6/2019,1
20190423,6003,Alpine County,CA,100,0,0,0,0,0,4/23/2019,4/29/2019,1
20190416,6003,Alpine County,CA,100,0,0,0,0,0,4/16/2019,4/22/2019,1
20190409,6003,Alpine County,CA,100,0,0,0,0,0,4/9/2019,4/15/2019,1
20190402,6003,Alpine County,CA,100,0,0,0,0,0,4/2/2019,4/8/2019,1
20190326,6003,Alpine County,CA,100,0,0,0,0,0,3/26/2019,4/1/2019,1
20190319,6003,Alpine County,CA,100,0,0,0,0,0,3/19/2019,3/25/2019,1
20190312,6003,Alpine County,CA,100,0,0,0,0,0,3/12/2019,3/18/2019,1
20190305,6003,Alpine County,CA,100,0,0,0,0,0,3/5/2019,3/11/2019,1
20190226,6003,Alpine County,CA,100,0,0,0,0,0,2/26/2019,3/4/2019,1
20190219,6003,Alpine County,CA,100,0,0,0,0,0,2/19/2019,2/25/2019,1
20190212,6003,Alpine County,CA,100,0,0,0,0,0,2/12/2019,2/18/2019,1
20190205,6003,Alpine County,CA,100,0,0,0,0,0,2/5/2019,2/11/2019,1
20190129,6003,Alpine County,CA,100,0,0,0,0,0,1/29/2019,2/4/2019,1
20190122,6003,Alpine County,CA,98.61,1.39,0,0,0,0,1/22/2019,1/28/2019,1
20190115,6003,Alpine County,CA,98.61,1.39,0,0,0,0,1/15/2019,1/21/2019,1
20190108,6003,Alpine County,CA,98.61,1.39,0,0,0,0,1/8/2019,1/14/2019,1
20190101,6003,Alpine County,CA,98.61,1.39,0,0,0,0,1/1/2019,1/7/2019,1
20181225,6003,Alpine County,CA,98.61,1.39,0,0,0,0,12/25/2018,12/31/2018,1
20181218,6003,Alpine County,CA,98.61,1.39,0,0,0,0,12/18/2018,12/24/2018,1
20181211,6003,Alpine County,CA,98.61,1.39,0,0,0,0,12/11/2018,12/17/2018,1
20181204,6003,Alpine County,CA,98.61,1.39,0,0,0,0,12/4/2018,12/10/2018,1
20181127,6003,Alpine County,CA,0,100,0,0,0,0,11/27/2018,12/3/2018,1
20181120,6003,Alpine County,CA,0,100,0,0,0,0,11/20/2018,11/26/2018,1
20181113,6003,Alpine County,CA,0,100,0,0,0,0,11/13/2018,11/19/2018,1
20181106,6003,Alpine County,CA,0,100,0,0,0,0,11/6/2018,11/12/2018,1
20181030,6003,Alpine County,CA,31.64,68.36,0,0,0,0,10/30/2018,11/5/2018,1
20181023,6003,Alpine County,CA,31.64,68.36,0,0,0,0,10/23/2018,10/29/2018,1
20181016,6003,Alpine County,CA,31.64,68.36,0,0,0,0,10/16/2018,10/22/2018,1
20181009,6003,Alpine County,CA,31.64,68.36,0,0,0,0,10/9/2018,10/15/2018,1
20181002,6003,Alpine County,CA,31.64,68.36,0,0,0,0,10/2/2018,10/8/2018,1
20180925,6003,Alpine County,CA,31.64,68.36,0,0,0,0,9/25/2018,10/1/2018,1
20180918,6003,Alpine County,CA,31.64,68.36,0,0,0,0,9/18/2018,9/24/2018,1
20180911,6003,Alpine County,CA,31.64,68.36,0,0,0,0,9/11/2018,9/17/2018,1
20180904,6003,Alpine County,CA,31.64,68.36,0,0,0,0,9/4/2018,9/10/2018,1
20180828,6003,Alpine County,CA,31.64,68.36,0,0,0,0,8/28/2018,9/3/2018,1
20180821,6003,Alpine County,CA,31.64,68.36,0,0,0,0,8/21/2018,8/27/2018,1
20180814,6003,Alpine County,CA,32.18,67.82,0,0,0,0,8/14/2018,8/20/2018,1
20180807,6003,Alpine County,CA,32.18,67.82,0,0,0,0,8/7/2018,8/13/2018,1
20180731,6003,Alpine County,CA,32.18,67.82,0,0,0,0,7/31/2018,8/6/2018,1
20180724,6003,Alpine County,CA,30.23,69.77,0,0,0,0,7/24/2018,7/30/2018,1
20180717,6003,Alpine County,CA,30.23,69.77,0,0,0,0,7/17/2018,7/23/2018,1
20180710,6003,Alpine County,CA,30.23,69.77,0,0,0,0,7/10/2018,7/16/2018,1
20180703,6003,Alpine County,CA,30.23,69.77,0,0,0,0,7/3/2018,7/9/2018,1
20180626,6003,Alpine County,CA,31.13,68.87,0,0,0,0,6/26/2018,7/2/2018,1
20180619,6003,Alpine County,CA,100,0,0,0,0,0,6/19/2018,6/25/2018,1
20180612,6003,Alpine County,CA,100,0,0,0,0,0,6/12/2018,6/18/2018,1
20180605,6003,Alpine County,CA,100,0,0,0,0,0,6/5/2018,6/11/2018,1
20180529,6003,Alpine County,CA,100,0,0,0,0,0,5/29/2018,6/4/2018,1
20180522,6003,Alpine County,CA,100,0,0,0,0,0,5/22/2018,5/28/2018,1
20180515,6003,Alpine County,CA,100,0,0,0,0,0,5/15/2018,5/21/2018,1
20180508,6003,Alpine County,CA,100,0,0,0,0,0,5/8/2018,5/14/2018,1
20180501,6003,Alpine County,CA,100,0,0,0,0,0,5/1/2018,5/7/2018,1
20180424,6003,Alpine County,CA,100,0,0,0,0,0,4/24/2018,4/30/2018,1
20180417,6003,Alpine County,CA,100,0,0,0,0,0,4/17/2018,4/23/2018,1
20180410,6003,Alpine County,CA,100,0,0,0,0,0,4/10/2018,4/16/2018,1
20180403,6003,Alpine County,CA,36.45,63.55,0,0,0,0,4/3/2018,4/9/2018,1
20180327,6003,Alpine County,CA,36.44,63.56,0,0,0,0,3/27/2018,4/2/2018,1
20180320,6003,Alpine County,CA,0,100,62.07,0,0,0,3/20/2018,3/26/2018,1
20180313,6003,Alpine County,CA,0,100,62.07,0,0,0,3/13/2018,3/19/2018,1
20180306,6003,Alpine County,CA,0,100,62.07,0,0,0,3/6/2018,3/12/2018,1
20180227,6003,Alpine County,CA,0,100,62.07,0,0,0,2/27/2018,3/5/2018,1
20180220,6003,Alpine County,CA,0,100,62.07,0,0,0,2/20/2018,2/26/2018,1
20180213,6003,Alpine County,CA,0,100,0,0,0,0,2/13/2018,2/19/2018,1
20180206,6003,Alpine County,CA,0,100,0,0,0,0,2/6/2018,2/12/2018,1
20180130,6003,Alpine County,CA,0,100,0,0,0,0,1/30/2018,2/5/2018,1
20180123,6003,Alpine County,CA,100,0,0,0,0,0,1/23/2018,1/29/2018,1
20180116,6003,Alpine County,CA,100,0,0,0,0,0,1/16/2018,1/22/2018,1
20180109,6003,Alpine County,CA,100,0,0,0,0,0,1/9/2018,1/15/2018,1
20180102,6003,Alpine County,CA,100,0,0,0,0,0,1/2/2018,1/8/2018,1
20171226,6003,Alpine County,CA,100,0,0,0,0,0,12/26/2017,1/1/2018,1
20171219,6003,Alpine County,CA,100,0,0,0,0,0,12/19/2017,12/25/2017,1
20171212,6003,Alpine County,CA,100,0,0,0,0,0,12/12/2017,12/18/2017,1
20171205,6003,Alpine County,CA,100,0,0,0,0,0,12/5/2017,12/11/2017,1
20171128,6003,Alpine County,CA,100,0,0,0,0,0,11/28/2017,12/4/2017,1
20171121,6003,Alpine County,CA,100,0,0,0,0,0,11/21/2017,11/27/2017,1
20171114,6003,Alpine County,CA,100,0,0,0,0,0,11/14/2017,11/20/2017,1
20171107,6003,Alpine County,CA,100,0,0,0,0,0,11/7/2017,11/13/2017,1
20171031,6003,Alpine County,CA,100,0,0,0,0,0,10/31/2017,11/6/2017,1
20171024,6003,Alpine County,CA,100,0,0,0,0,0,10/24/2017,10/30/2017,1
20171017,6003,Alpine County,CA,100,0,0,0,0,0,10/17/2017,10/23/2017,1
20171010,6003,Alpine County,CA,100,0,0,0,0,0,10/10/2017,10/16/2017,1
20171003,6003,Alpine County,CA,100,0,0,0,0,0,10/3/2017,10/9/2017,1
20170926,6003,Alpine County,CA,100,0,0,0,0,0,9/26/2017,10/2/2017,1
20170919,6003,Alpine County,CA,100,0,0,0,0,0,9/19/2017,9/25/2017,1
20170912,6003,Alpine County,CA,100,0,0,0,0,0,9/12/2017,9/18/2017,1
20170905,6003,Alpine County,CA,100,0,0,0,0,0,9/5/2017,9/11/2017,1
20170829,6003,Alpine County,CA,100,0,0,0,0,0,8/29/2017,9/4/2017,1
20170822,6003,Alpine County,CA,100,0,0,0,0,0,8/22/2017,8/28/2017,1
20170815,6003,Alpine County,CA,100,0,0,0,0,0,8/15/2017,8/21/2017,1
20170808,6003,Alpine County,CA,100,0,0,0,0,0,8/8/2017,8/14/2017,1
20170801,6003,Alpine County,CA,100,0,0,0,0,0,8/1/2017,8/7/2017,1
20170725,6003,Alpine County,CA,100,0,0,0,0,0,7/25/2017,7/31/2017,1
20170718,6003,Alpine County,CA,100,0,0,0,0,0,7/18/2017,7/24/2017,1
20170711,6003,Alpine County,CA,100,0,0,0,0,0,7/11/2017,7/17/2017,1
20170704,6003,Alpine County,CA,100,0,0,0,0,0,7/4/2017,7/10/2017,1
20170627,6003,Alpine County,CA,100,0,0,0,0,0,6/27/2017,7/3/2017,1
20170620,6003,Alpine County,CA,100,0,0,0,0,0,6/20/2017,6/26/2017,1
20170613,6003,Alpine County,CA,100,0,0,0,0,0,6/13/2017,6/19/2017,1
20170606,6003,Alpine County,CA,100,0,0,0,0,0,6/6/2017,6/12/2017,1
20170530,6003,Alpine County,CA,100,0,0,0,0,0,5/30/2017,6/5/2017,1
20170523,6003,Alpine County,CA,100,0,0,0,0,0,5/23/2017,5/29/2017,1
20170516,6003,Alpine County,CA,100,0,0,0,0,0,5/16/2017,5/22/2017,1
20170509,6003,Alpine County,CA,100,0,0,0,0,0,5/9/2017,5/15/2017,1
20170502,6003,Alpine County,CA,100,0,0,0,0,0,5/2/2017,5/8/2017,1
20170425,6003,Alpine County,CA,100,0,0,0,0,0,4/25/2017,5/1/2017,1
20170418,6003,Alpine County,CA,100,0,0,0,0,0,4/18/2017,4/24/2017,1
20170411,6003,Alpine County,CA,100,0,0,0,0,0,4/11/2017,4/17/2017,1
20170404,6003,Alpine County,CA,100,0,0,0,0,0,4/4/2017,4/10/2017,1
20170328,6003,Alpine County,CA,100,0,0,0,0,0,3/28/2017,4/3/2017,1
20170321,6003,Alpine County,CA,100,0,0,0,0,0,3/21/2017,3/27/2017,1
20170314,6003,Alpine County,CA,100,0,0,0,0,0,3/14/2017,3/20/2017,1
20170307,6003,Alpine County,CA,100,0,0,0,0,0,3/7/2017,3/13/2017,1
20170228,6003,Alpine County,CA,100,0,0,0,0,0,2/28/2017,3/6/2017,1
20170221,6003,Alpine County,CA,100,0,0,0,0,0,2/21/2017,2/27/2017,1
20170214,6003,Alpine County,CA,100,0,0,0,0,0,2/14/2017,2/20/2017,1
20170207,6003,Alpine County,CA,100,0,0,0,0,0,2/7/2017,2/13/2017,1
20170131,6003,Alpine County,CA,100,0,0,0,0,0,1/31/2017,2/6/2017,1
20170124,6003,Alpine County,CA,100,0,0,0,0,0,1/24/2017,1/30/2017,1
20170117,6003,Alpine County,CA,94.41,5.59,0,0,0,0,1/17/2017,1/23/2017,1
20170110,6003,Alpine County,CA,8.54,91.46,7.94,0,0,0,1/10/2017,1/16/2017,1
20170103,6003,Alpine County,CA,0,100,100,91.31,0,0,1/3/2017,1/9/2017,1
20161227,6003,Alpine County,CA,0,100,100,91.31,0,0,12/27/2016,1/2/2017,1
20161220,6003,Alpine County,CA,0,100,100,91.31,1.03,0,12/20/2016,12/26/2016,1
20161213,6003,Alpine County,CA,0,100,100,95.88,13.92,0,12/13/2016,12/19/2016,1
20161206,6003,Alpine County,CA,0,100,100,95.88,13.92,0,12/6/2016,12/12/2016,1
20161129,6003,Alpine County,CA,0,100,100,95.88,13.92,0,11/29/2016,12/5/2016,1
20161122,6003,Alpine County,CA,0,100,100,95.88,13.92,0,11/22/2016,11/28/2016,1
20161115,6003,Alpine County,CA,0,100,100,95.88,13.92,0,11/15/2016,11/21/2016,1
20161108,6003,Alpine County,CA,0,100,100,95.88,13.92,0,11/8/2016,11/14/2016,1
20161101,6003,Alpine County,CA,0,100,100,95.6,13.92,0,11/1/2016,11/7/2016,1
20161025,6003,Alpine County,CA,0,100,100,95.6,13.92,0,10/25/2016,10/31/2016,1
20161018,6003,Alpine County,CA,0,100,100,95.6,13.92,0,10/18/2016,10/24/2016,1
20161011,6003,Alpine County,CA,0,100,100,100,13.92,0,10/11/2016,10/17/2016,1
20161004,6003,Alpine County,CA,0,100,100,100,13.92,0,10/4/2016,10/10/2016,1
20160927,6003,Alpine County,CA,0,100,100,100,13.92,0,9/27/2016,10/3/2016,1
20160920,6003,Alpine County,CA,0,100,100,100,13.92,0,9/20/2016,9/26/2016,1
20160913,6003,Alpine County,CA,0,100,100,100,13.92,0,9/13/2016,9/19/2016,1
20160906,6003,Alpine County,CA,0,100,100,100,13.92,0,9/6/2016,9/12/2016,1
20160830,6003,Alpine County,CA,0,100,100,100,13.92,0,8/30/2016,9/5/2016,1
20160823,6003,Alpine County,CA,0,100,100,100,13.92,0,8/23/2016,8/29/2016,1
20160816,6003,Alpine County,CA,0,100,100,100,13.92,0,8/16/2016,8/22/2016,1
20160809,6003,Alpine County,CA,0,100,100,100,13.92,0,8/9/2016,8/15/2016,1
20160802,6003,Alpine County,CA,0,100,100,100,13.92,0,8/2/2016,8/8/2016,1
20160726,6003,Alpine County,CA,0,100,100,100,13.92,0,7/26/2016,8/1/2016,1
20160719,6003,Alpine County,CA,0,100,100,100,13.92,0,7/19/2016,7/25/2016,1
20160712,6003,Alpine County,CA,0,100,100,100,13.92,0,7/12/2016,7/18/2016,1
20160705,6003,Alpine County,CA,0,100,100,100,13.92,0,7/5/2016,7/11/2016,1
20160628,6003,Alpine County,CA,0,100,100,100,13.92,0,6/28/2016,7/4/2016,1
20160621,6003,Alpine County,CA,0,100,100,100,13.92,0,6/21/2016,6/27/2016,1
20160614,6003,Alpine County,CA,0,100,100,100,13.92,0,6/14/2016,6/20/2016,1
20160607,6003,Alpine County,CA,0,100,100,100,13.92,0,6/7/2016,6/13/2016,1
20160531,6003,Alpine County,CA,0,100,100,100,13.92,0,5/31/2016,6/6/2016,1
20160524,6003,Alpine County,CA,0,100,100,100,13.92,0,5/24/2016,5/30/2016,1
20160517,6003,Alpine County,CA,0,100,100,100,13.92,0,5/17/2016,5/23/2016,1
20160510,6003,Alpine County,CA,0,100,100,100,93.51,0,5/10/2016,5/16/2016,1
20160503,6003,Alpine County,CA,0,100,100,100,93.51,0,5/3/2016,5/9/2016,1
20160426,6003,Alpine County,CA,0,100,100,100,93.51,0,4/26/2016,5/2/2016,1
20160419,6003,Alpine County,CA,0,100,100,100,93.51,0,4/19/2016,4/25/2016,1
20160412,6003,Alpine County,CA,0,100,100,100,100,6.21,4/12/2016,4/18/2016,1
20160405,6003,Alpine County,CA,0,100,100,100,100,6.21,4/5/2016,4/11/2016,1
20160329,6003,Alpine County,CA,0,100,100,100,100,6.21,3/29/2016,4/4/2016,1
20160322,6003,Alpine County,CA,0,100,100,100,100,6.21,3/22/2016,3/28/2016,1
20160315,6003,Alpine County,CA,0,100,100,100,100,6.21,3/15/2016,3/21/2016,1
20160308,6003,Alpine County,CA,0,100,100,100,100,100,3/8/2016,3/14/2016,1
20160301,6003,Alpine County,CA,0,100,100,100,100,100,3/1/2016,3/7/2016,1
20160223,6003,Alpine County,CA,0,100,100,100,100,100,2/23/2016,2/29/2016,1
20160216,6003,Alpine County,CA,0,100,100,100,100,100,2/16/2016,2/22/2016,1
20160209,6003,Alpine County,CA,0,100,100,100,100,100,2/9/2016,2/15/2016,1
20160202,6003,Alpine County,CA,0,100,100,100,100,100,2/2/2016,2/8/2016,1
